Id,Label,timeset,0,1,2,3,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
16459,vialgile,,None,None,5.428571,,1,1,2,1,1,2,10,0.214233,0.22843,0
16460,OrlandoArevZ,,anr,anr,1.772152,,0,3,3,0,3,3,9,0.222951,0.235053,0
16461,nanoalfcol,,None,None,6.783784,,0,2,2,0,2,2,10,0.220453,0.236515,0
16462,Neidezarate1,,plra,plra,3.121212,,0,2,2,0,2,2,10,0.21662,0.230763,0
16463,Mmike092,,None,None,11.454545,,0,1,1,0,2,2,10,0.206723,0.218502,0
16464,DiegoDamianVera,,None,None,13,,0,1,1,0,1,1,9,0.243695,0.261159,0
16465,KurtFranjeado,,None,None,20,,0,2,2,0,2,2,9,0.262275,0.285336,0
16466,MIURD,,None,None,0.675714,,0,0,0,0,0,0,0,0,0,0
16467,NicanoristasVE,,anr,anr,0.750678,,2,4,6,2,11,13,9,0.224605,0.23682,497.845695
16468,hova_ata,,anr,anr,0.068519,,6,8,14,7,8,15,9,0.248955,0.269374,131847.198182
16469,w23JahOws0OPPFy,,anr,anr,0.867925,,2,2,4,3,9,12,10,0.193372,0.200839,38185.559165
16470,monicaagomez,,None,None,1.444954,,0,2,2,0,3,3,9,0.23989,0.258011,0
16471,FaoUruguay,,None,None,0.388845,,1,1,2,1,1,2,1,1,1,0
16472,6016Almeida,,None,None,1.927083,,0,1,1,0,1,1,2,0.6,0.666667,0
16473,arnyROJO,,None,None,8.083333,,1,1,2,1,1,2,10,0.216007,0.230499,4348
16474,JoseMan80928847,,None,None,0,,0,1,1,0,2,2,10,0.212793,0.225462,0
16475,Elviocgonzalez,,None,None,1.833333,,3,4,7,3,5,8,9,0.262516,0.285727,1776.939457
16476,laribernal,,None,None,0.813215,,1,3,4,1,8,9,9,0.222814,0.238876,14.359959
16477,diegoreka93,,None,None,3.879032,,0,1,1,0,1,1,10,0.218646,0.233216,0
16478,LuisRbenitezS,,None,None,4.962264,,5,6,11,6,18,24,9,0.228729,0.247514,2589.986761
16479,Chachi21C,,None,None,3.857143,,0,1,1,0,1,1,11,0.178827,0.187125,0
16480,Silgotic,,None,None,3.428571,,0,2,2,0,2,2,9,0.20692,0.218426,0
16481,Lopezelias17,,None,None,1.132118,,0,1,1,0,1,1,9,0.243695,0.261159,0
16482,JPB004,,pdp,pdp,3.05137,,0,10,10,0,21,21,9,0.25494,0.277427,0
16483,GloriaG55991446,,None,None,24.90909,,0,1,1,0,1,1,10,0.200544,0.211058,0
16484,BlasRafaeli86,,None,None,11.588235,,0,1,1,0,1,1,9,0.225028,0.238274,0
16485,Anaserrati1,,None,None,9.90625,,0,7,7,0,9,9,9,0.217613,0.232536,0
16486,GustavoIbarra90,,None,None,3.031746,,0,2,2,0,2,2,9,0.248301,0.266903,0
16487,erickma132,,None,None,8.622222,,0,1,1,0,1,1,1,1,1,0
16488,wakingtherev,,None,None,0.984516,,0,7,7,0,7,7,10,0.222677,0.238661,0
16489,NhairCubilla,,None,None,0.413934,,0,3,3,0,3,3,10,0.216211,0.230678,0
16490,AldeasParaguay,,None,None,0.400774,,0,1,1,0,1,1,11,0.18067,0.189043,0
16491,ArcPedrozo,,None,None,11.1,,0,3,3,0,3,3,9,0.236523,0.255308,0
16492,jotamosq,,None,None,2.798883,,0,1,1,0,1,1,9,0.243695,0.261159,0
16493,JuanCarlosZarza,,None,None,1.272222,,0,2,2,0,2,2,9,0.220163,0.235082,0
16494,Troseitor,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
16495,Rechuina,,None,None,0.333333,,0,1,1,0,1,1,10,0.212793,0.225462,0
16496,federamirez12,,None,None,1.10084,,0,3,3,0,3,3,11,0.184671,0.194625,0
16497,FonsecaPato,,None,None,0.704361,,0,1,1,0,1,1,11,0.176841,0.184468,0
16498,Camilamodp,,None,None,1.705128,,0,1,1,0,1,1,11,0.175535,0.182581,0
16499,decano799002,,None,None,2.973856,,0,1,1,0,1,1,10,0.200249,0.209855,0
16500,RoxanaElizeche,,None,None,1.639269,,0,1,1,0,1,1,10,0.191314,0.200862,0
16501,rogaliano,,None,None,4.212389,,0,1,1,0,2,2,11,0.180685,0.1891,0
16502,elBasurojas,,None,None,2.225053,,1,2,3,2,2,4,9,0.219114,0.232275,59.147166
16503,Martincho_PY,,None,None,3.242857,,0,1,1,0,1,1,10,0.218646,0.233216,0
16504,jimenez5504,,None,None,4.727092,,0,1,1,0,1,1,11,0.179321,0.18707,0
16505,iriarte_mendez,,None,None,2.651163,,0,1,1,0,1,1,1,1,1,0
16506,lafleitas08,,None,None,4.136986,,0,1,1,0,1,1,9,0.222849,0.234612,0
16507,EnLatitud25,,None,None,0.044709,,204,13,217,342,74,416,9,0.259957,0.283994,427295.184574
16508,Psiquis1793,,None,None,1.791667,,0,1,1,0,1,1,9,0.228014,0.241944,0
16509,AgusMachu98,,None,None,0,,0,1,1,0,1,1,10,0.216007,0.230499,0
16510,fansdeDChurin19,,None,None,1.373563,,1,2,3,1,3,4,9,0.201857,0.212895,0
16511,XaviSilguero,,None,None,1.607843,,1,1,2,1,1,2,11,0.167605,0.174866,28.4137
16512,Lady_Fabi,,None,None,2.326772,,0,11,11,0,12,12,9,0.232464,0.252993,0
16513,rossi3105,,plra,plra,16.75,,0,1,1,0,1,1,10,0.209149,0.222855,0
16514,enyhelgauto,,None,None,3.065934,,3,3,6,3,3,6,9,0.223416,0.239531,521.081061
16515,roberto_oz,,None,None,1.10989,,0,1,1,0,1,1,10,0.192936,0.202076,0
16516,lucia_melgarejo,,anr,anr,1.609802,,0,3,3,0,3,3,11,0.183012,0.192094,0
16517,Lcdo_Cantinas,,None,None,0.912046,,0,1,1,0,1,1,11,0.175492,0.182459,0
16518,pazcolmn,,None,None,0.903704,,0,1,1,0,1,1,10,0.19448,0.204198,0
16519,BenVirginia,,None,None,4.462243,,0,2,2,0,2,2,9,0.237155,0.252396,0
16520,mguanes,,None,None,2.618182,,0,2,2,0,2,2,10,0.212118,0.225442,0
16521,AtyALBERT,,None,None,2.912162,,0,3,3,0,3,3,10,0.236536,0.255557,0
16522,sartoriowilson,,None,None,1.722772,,0,1,1,0,1,1,10,0.214833,0.227641,0
16523,torrez_zB,,None,None,1.719424,,0,1,1,0,1,1,10,0.213934,0.226964,0
16524,hrgonzalez72,,None,None,8.095506,,0,2,2,0,2,2,10,0.207969,0.220287,0
16525,wdmiranda,,None,None,3.239437,,0,1,1,0,1,1,11,0.164138,0.170625,0
16526,RocioRi18662722,,None,None,30,,1,1,2,1,1,2,10,0.21236,0.226902,8.702092
16527,carolinamariaan,,plra,plra,0.85213,,0,1,1,0,1,1,11,0.175492,0.182459,0
16528,JuanCar31148233,,None,None,4.818182,,0,0,0,0,0,0,0,0,0,0
16529,Doaf83,,None,None,14.266666,,0,0,0,0,0,0,0,0,0,0
16530,tammyfunes,,None,None,1.181669,,0,2,2,0,2,2,9,0.214822,0.228036,0
16531,ArnildoArmin,,None,None,6.095745,,0,2,2,0,2,2,10,0.21964,0.234565,0
16532,lBgjm5SSRuIwxjo,,anr,anr,1.621429,,0,10,10,0,26,26,9,0.220438,0.237489,0
16533,Soy_Cronopio,,None,None,1.406447,,0,1,1,0,1,1,1,1,1,0
16534,MezaWalquiria,,None,None,23,,1,3,4,1,3,4,9,0.228453,0.24246,82.304614
16535,trainermanu,,None,None,2.811765,,3,1,4,3,1,4,10,0.207326,0.218734,2.937374
16536,NestorOspina10,,None,None,3.967213,,0,1,1,0,1,1,1,1,1,0
16537,RiveraNelsonC,,None,None,0.246442,,0,1,1,0,1,1,10,0.224622,0.240474,0
16538,djivanacosta,,None,None,3.678851,,2,3,5,2,4,6,10,0.218278,0.232728,4.225587
16539,albitamaria2406,,None,None,1.432937,,0,1,1,0,1,1,11,0.186922,0.196919,0
16540,fagnergimenez,,None,None,5.237374,,0,1,1,0,2,2,10,0.207443,0.220767,0
16541,PyResisteMadrid,,None,None,1.176578,,4,1,5,4,1,5,10,0.212796,0.225468,6467.368256
16542,Rvillalba0984,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
16543,PedroMuriel2002,,None,None,32,,0,1,1,0,2,2,9,0.243695,0.261159,0
16544,elenasantacruzc,,None,None,1.898164,,0,1,1,0,1,1,10,0.212793,0.225462,0
16545,FleitasAndres,,None,None,0.6121,,0,1,1,0,1,1,10,0.191314,0.200862,0
16546,MariaJosGarcete,,None,None,3.186207,,0,1,1,0,1,1,11,0.175549,0.1826,0
16547,franmartinez888,,plra,plra,10.583333,,0,1,1,0,1,1,10,0.209149,0.222855,0
16548,claritapy,,None,None,7.708543,,0,1,1,0,1,1,11,0.179329,0.187153,0
16549,Siloe_Finder,,None,None,15.25,,0,3,3,0,3,3,10,0.193193,0.203578,0
16550,MaraEsp56204682,,None,None,9.75,,0,1,1,0,3,3,10,0.209149,0.222855,0
16551,mariorojas04,,None,None,5.402843,,0,1,1,0,1,1,9,0.20929,0.220842,0
16552,santimeza83,,None,None,18,,0,2,2,0,2,2,10,0.199596,0.209388,0
16553,JuanRam56368729,,None,None,28.666666,,0,1,1,0,1,1,10,0.212793,0.225462,0
16554,floutista,,None,None,1.15625,,0,1,1,0,1,1,11,0.152102,0.157155,0
16555,E_B_Arq,,None,None,2.771429,,0,1,1,0,1,1,1,1,1,0
16556,Llanero987,,None,None,9.428572,,0,1,1,0,1,1,9,0.244972,0.263795,0
16557,MacarenaPorro,,None,None,1.045872,,0,2,2,0,2,2,9,0.230358,0.244015,0
16558,2Paraguay,,None,None,1.788136,,0,2,2,0,2,2,10,0.213385,0.226366,0
16559,emsa2012,,hagamos,hagamos,2.483607,,0,3,3,0,3,3,10,0.215269,0.230086,0
16560,LetiiDragneel,,None,None,0.923145,,0,1,1,0,1,1,9,0.20927,0.220119,0
16561,Ron47do,,None,None,1.263158,,0,1,1,0,1,1,9,0.219054,0.232049,0
16562,leonelo_tejada,,anr,anr,7.534883,,4,12,16,4,15,19,9,0.216463,0.230509,41218.681548
16563,GurkaAlmiron,,None,None,1.166667,,8,5,13,8,7,15,10,0.21835,0.233018,31958.880902
16564,belu_zalazar,,None,None,0.196154,,5,10,15,5,12,17,9,0.250634,0.271435,26424.218322
16565,mafaldafox,,None,None,0.979705,,0,1,1,0,1,1,1,1,1,0
16566,OsoGonzalez2,,None,None,3.421053,,0,1,1,0,1,1,10,0.206723,0.218502,0
16567,sanrecaldepy,,None,None,0.851852,,0,2,2,0,2,2,10,0.222643,0.239056,0
16568,pame_codas,,None,None,3.111274,,0,3,3,0,4,4,10,0.207245,0.220106,0
16569,carema80,,None,None,1.48052,,0,1,1,0,1,1,10,0.181159,0.189369,0
16570,montaniafede,,anr,anr,1.298441,,1,3,4,1,6,7,9,0.223037,0.235241,86.664739
16571,EvangelistaGim3,,None,None,3.5,,0,8,8,0,13,13,9,0.226836,0.245234,0
16572,AlegreAle89,,None,None,1.437909,,1,1,2,1,1,2,10,0.213371,0.225905,0
16573,InesRecamier,,None,None,0.71626,,0,1,1,0,1,1,2,0.666667,0.75,0
16574,Henry8814,,None,None,0.097084,,3,12,15,4,13,17,9,0.26005,0.281949,2028.667934
16575,mathi_mart,,None,None,1.031746,,0,1,1,0,1,1,10,0.214547,0.227335,0
16576,renatoparedes96,,None,None,1.469231,,4,1,5,4,1,5,9,0.225023,0.238271,5071.070501
16577,LORYROD,,None,None,1.230337,,0,1,1,0,1,1,1,1,1,0
16578,_maresa,,None,None,0.615678,,0,1,1,0,1,1,2,0.666667,0.75,0
16579,osdac24,,None,None,40.625,,0,1,1,0,1,1,9,0.2026,0.212802,0
16580,MattiasZarate_,,None,None,0.855124,,0,1,1,0,1,1,11,0.179603,0.187464,0
16581,Patrociniazara1,,None,None,0,,0,1,1,0,1,1,11,0.180978,0.190125,0
16582,diegovaldeze,,None,None,5.802372,,1,2,3,1,3,4,9,0.247031,0.265512,0.715737
16583,neryteto,,None,None,2,,0,5,5,0,6,6,9,0.252938,0.27306,0
16584,UtopiaCSR,,None,None,4.463704,,0,2,2,0,2,2,2,0.75,0.833333,0
16585,parawhy_memes,,None,None,1.25,,2,0,2,2,0,2,0,0,0,0
16586,josarcri,,None,None,14.363636,,0,1,1,0,1,1,10,0.194176,0.205561,0
16587,veroclossk,,None,None,0.658059,,0,2,2,0,2,2,9,0.223272,0.238007,0
16588,paolaruizdiaz91,,None,None,3.614458,,0,1,1,0,1,1,10,0.200544,0.211058,0
16589,minesgaray,,None,None,4.932203,,0,1,1,0,1,1,10,0.205366,0.21461,0
16590,NderaDani,,None,None,0.408748,,0,1,1,0,1,1,10,0.185024,0.192635,0
16591,griseldacolman7,,None,None,34.47826,,0,1,1,0,1,1,10,0.214822,0.229271,0
16592,julioort84,,None,None,3.941011,,0,4,4,0,4,4,9,0.247778,0.264137,0
16593,Laurasernafran1,,None,None,7,,0,1,1,0,1,1,10,0.181159,0.189369,0
16594,carlaavalos92,,None,None,29.200001,,2,6,8,2,7,9,9,0.229236,0.247665,26.976669
16595,ozwaldo_lopez,,None,None,1.43956,,0,1,1,0,1,1,1,1,1,0
16596,rorrocuencapy,,None,None,0.560461,,4,1,5,4,1,5,9,0.230443,0.245394,5257.033259
16597,nonechamorro,,None,None,0.790015,,0,1,1,0,1,1,10,0.197367,0.207023,0
16598,MarlonVivasMc,,anr,anr,0.702703,,5,12,17,5,22,27,9,0.22521,0.241598,1373.452791
16599,josechilavert,,None,None,8.702127,,0,1,1,0,1,1,10,0.206723,0.218502,0
16600,caballeroxime26,,None,None,0.944403,,0,1,1,0,4,4,9,0.221205,0.236557,0
16601,marcoskuriju,,None,None,9.371622,,4,6,10,4,7,11,9,0.237269,0.255369,41.067367
16602,Dariolop35,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
16603,ramoncontador,,None,None,5.9,,0,1,1,0,1,1,10,0.20555,0.216112,0
16604,LaJusticierra,,anr,anr,0.349664,,29,50,79,38,102,140,8,0.278457,0.30513,76588.182966
16605,JOELOLIMPERO,,None,None,2.739583,,0,1,1,0,1,1,9,0.228014,0.241944,0
16606,pegumarelo,,None,None,2.791045,,0,1,1,0,1,1,10,0.206723,0.218502,0
16607,MariaElenaOrue2,,None,None,29.5,,0,1,1,0,1,1,10,0.200544,0.211058,0
16608,psycoffeestone,,None,None,0.795094,,0,1,1,0,1,1,10,0.206723,0.218502,0
16609,EdgarAl41685148,,None,None,18.285715,,0,1,1,0,1,1,10,0.182138,0.190807,0
16610,aarzamendia1,,None,None,73,,1,1,2,1,1,2,10,0.198611,0.20927,6.505372
16611,maurisosa26,,None,None,1.243315,,0,1,1,0,1,1,10,0.210914,0.223205,0
16612,JBR24QPR,,None,None,9.3,,0,3,3,0,4,4,10,0.216674,0.230985,0
16613,anigaliano_,,None,None,0.883763,,0,3,3,0,3,3,10,0.207472,0.221035,0
16614,fitoem,,None,None,3.384615,,0,2,2,0,2,2,9,0.247862,0.267011,0
16615,RadaDelvalleArc,,None,None,14.656627,,1,4,5,1,5,6,9,0.2484,0.267576,24.249777
16616,Ric_V_,,None,None,1.109873,,0,1,1,0,1,1,3,0.5,0.583333,0
16617,urbanopy,,None,None,1.003591,,0,7,7,0,7,7,9,0.264204,0.288676,0
16618,AdrianP571,,None,None,11.884615,,1,5,6,2,6,8,9,0.25381,0.274082,2.86746
16619,Diogenes_1887,,None,None,0.756757,,0,1,1,0,1,1,9,0.214187,0.225556,0
16620,Leanvecca_T,,plra,plra,1.754237,,0,7,7,0,17,17,10,0.228277,0.247817,0
16621,Zumil2011,,None,None,0.372093,,0,1,1,0,1,1,11,0.179329,0.187153,0
16622,Pupumchinela,,None,None,1,,0,1,1,0,1,1,10,0.212793,0.225462,0
16623,dayhajara933,,plra,plra,4.077966,,22,14,36,46,77,123,8,0.267953,0.294027,182443.585079
16624,portillo_leda15,,None,None,0.341693,,0,1,1,0,1,1,9,0.221205,0.236557,0
16625,mercedescanese,,plra,plra,0.367065,,28,34,62,58,71,129,9,0.256657,0.283536,313921.266241
16626,edgar_lezcano,,None,None,2.279412,,0,1,1,0,1,1,10,0.210069,0.220313,0
16627,elteju1980,,plra,plra,1.007874,,21,30,51,25,81,106,9,0.282181,0.314483,56633.751076
16628,purecaffeinee,,None,None,0.632203,,2,2,4,2,2,4,10,0.212911,0.225792,62.565325
16629,LBAT94,,None,None,0.564033,,1,1,2,5,6,11,11,0.175938,0.183149,0
16630,Cecipinha,,None,None,0.373626,,0,1,1,0,1,1,9,0.219054,0.232049,0
16631,TischlerNico,,None,None,1.027314,,0,1,1,0,1,1,1,1,1,0
16632,mabelgonzalezru,,None,None,0.704194,,0,1,1,0,1,1,10,0.184754,0.194368,0
16633,charlesapodaca2,,None,None,12.205882,,0,1,1,0,1,1,9,0.243695,0.261159,0
16634,medina_thompson,,None,None,47.272728,,0,1,1,0,1,1,9,0.221205,0.236557,0
16635,steguillen,,None,None,0.829545,,0,1,1,0,1,1,11,0.172505,0.179027,0
16636,almacendebelen,,None,None,9,,0,1,1,0,1,1,10,0.181159,0.189369,0
16637,JOlcelli,,None,None,2.412699,,0,2,2,0,2,2,9,0.215685,0.229325,0
16638,cynthiaGRA1,,anr,anr,1.735472,,0,2,2,0,2,2,10,0.211417,0.222826,0
16639,EstrategaEduTIC,,None,None,0.48366,,0,0,0,0,0,0,0,0,0,0
16640,HaquinCris,,None,None,4.558824,,3,7,10,3,11,14,9,0.260643,0.283865,3734.589315
16641,gustalug,,None,None,3.258621,,1,1,2,1,1,2,11,0.172258,0.178782,0
16642,Greizarate,,plra,plra,2.433884,,0,1,1,0,2,2,10,0.196325,0.207748,0
16643,rickyzaratem,,None,None,12.882353,,4,6,10,5,11,16,10,0.216204,0.230844,38249.429841
16644,Carlu129,,None,None,0.70936,,0,1,1,0,1,1,10,0.206723,0.218502,0
16645,manuel_crd,,None,None,3.193548,,0,1,1,0,1,1,11,0.181803,0.191275,0
16646,MarceGaray_,,plra,plra,0.798452,,4,8,12,8,14,22,9,0.255661,0.276808,228.741465
16647,Franco_paraguay,,None,None,8.070796,,0,1,1,0,1,1,9,0.198141,0.207537,0
16648,ClaraPino1,,None,None,3.539326,,0,2,2,0,2,2,9,0.224274,0.239663,0
16649,josefinabittar,,None,None,2.070064,,4,2,6,4,2,6,10,0.197358,0.207109,44.943127
16650,Dahiaanaaa,,None,None,1.960674,,0,2,2,0,2,2,10,0.212876,0.225769,0
16651,AntonellaG_Rock,,None,None,0.14742,,0,1,1,0,1,1,10,0.179373,0.187731,0
16652,AnaliiaM,,None,None,0.87315,,0,1,1,0,1,1,9,0.222849,0.234612,0
16653,Sandraespa2015,,None,None,0.497586,,0,1,1,0,1,1,11,0.175556,0.182606,0
16654,RicardoWilde,,None,None,1.184211,,0,1,1,0,1,1,11,0.175726,0.182926,0
16655,neidota,,None,None,0.79085,,1,2,3,2,3,5,10,0.18501,0.194191,15.438097
16656,paulavaccaro,,None,None,0.712291,,0,2,2,0,3,3,10,0.215322,0.228369,0
16657,SoleCeci1,,None,None,0,,0,1,1,0,2,2,10,0.212793,0.225462,0
16658,GregoColman,,None,None,6,,0,1,1,0,1,1,9,0.244972,0.263795,0
16659,Alyperezc,,None,None,0,,0,1,1,0,1,1,9,0.222849,0.234612,0
16660,elianaonieva,,None,None,1.78534,,1,1,2,2,1,3,9,0.241688,0.254562,24.008476
16661,el_lomiteropy,,None,None,1.744318,,0,3,3,0,3,3,9,0.199724,0.210077,0
16662,FerDommy_,,None,None,0.872416,,0,1,1,0,4,4,11,0.180685,0.18878,0
16663,fercampa03,,plra,plra,2.090909,,0,2,2,0,2,2,10,0.21662,0.230763,0
16664,paloalviento,,None,None,0.565049,,0,3,3,0,3,3,9,0.247679,0.266359,0
16665,PizzaniEnrique,,None,None,3.846154,,0,2,2,0,2,2,10,0.201101,0.211969,0
16666,musculomty,,None,None,0.808934,,0,1,1,0,1,1,2,0.666667,0.75,0
16667,josemiliopy,,None,None,1.222418,,1,0,1,1,0,1,0,0,0,0
16668,rogerfrancop,,None,None,1.249141,,0,2,2,0,2,2,10,0.201642,0.21314,0
16669,luucasgff,,plra,plra,1.641026,,0,1,1,0,2,2,10,0.212793,0.225462,0
16670,osvaldoprates,,None,None,1.053704,,2,2,4,3,4,7,10,0.20676,0.218682,4.243732
16671,villatex,,None,None,1.173832,,0,1,1,0,1,1,10,0.206723,0.218502,0
16672,karynvargas77,,anr,anr,2.181333,,6,12,18,6,18,24,9,0.251869,0.267749,11688.895728
16673,GTSebas_Coach,,None,None,1.090024,,2,8,10,2,11,13,10,0.233146,0.2531,1628.936636
16674,valeryXXI,,None,None,1.39645,,0,2,2,0,2,2,10,0.201464,0.212404,0
16675,beleniums,,None,None,0.767296,,0,2,2,0,2,2,10,0.188038,0.198649,0
16676,mateos011,,anr,anr,1.113821,,2,1,3,2,1,3,11,0.169335,0.175727,0
16677,marce_javier99,,None,None,1.916,,1,3,4,1,3,4,10,0.216527,0.230212,10.727706
16678,ottalvaro,,None,None,0.863777,,0,1,1,0,1,1,10,0.205259,0.216673,0
16679,SirMapilot,,None,None,1.198676,,0,2,2,0,2,2,9,0.247622,0.266424,0
16680,XimeNJX,,pdp,pdp,11.75,,0,4,4,0,7,7,9,0.256413,0.278497,0
16681,LopezNattylopez,,anr,anr,2.515562,,0,2,2,0,2,2,11,0.176047,0.183594,0
16682,FerjaVillalba,,None,None,0.855084,,2,2,4,2,2,4,10,0.210914,0.223205,4348
16683,Ariel_Balbuena,,None,None,1.08125,,0,1,1,0,1,1,10,0.218646,0.233216,0
16684,96carmii,,None,None,0.952998,,0,2,2,0,2,2,11,0.185021,0.194641,0
16685,usinaskolina,,None,None,0.071531,,1,1,2,1,1,2,11,0.174571,0.18256,0
16686,jbertolini78,,None,None,4.184783,,0,1,1,0,2,2,9,0.236176,0.254549,0
16687,chuchoamigo,,None,None,0.947183,,0,1,1,0,1,1,11,0.164138,0.170625,0
16688,renatogironloya,,None,None,0.74015,,0,1,1,0,1,1,2,0.666667,0.75,0
16689,VictorO61294844,,None,None,16.173914,,0,1,1,0,1,1,10,0.208427,0.220137,0
16690,tobiaszarate22,,None,None,0.962094,,0,1,1,0,1,1,9,0.230443,0.245394,0
16691,jch_c,,None,None,6.592593,,0,3,3,0,3,3,10,0.215835,0.230174,0
16692,neiromarquez,,None,None,1.049912,,0,1,1,0,1,1,11,0.175726,0.182926,0
16693,cjavi_88,,None,None,4.830189,,0,1,1,0,1,1,10,0.206723,0.218502,0
16694,MaribelMunozC1,,None,None,0.328215,,0,1,1,0,1,1,11,0.175726,0.182926,0
16695,manuelcuenca,,None,None,0.053279,,7,10,17,9,10,19,8,0.255181,0.272686,44014.794253
16696,danieldbaezoses,,None,None,12.857142,,1,1,2,1,1,2,11,0.187355,0.195951,0
16697,SolisMarce,,None,None,1.641711,,0,1,1,0,1,1,10,0.19448,0.204198,0
16698,valeritaove,,None,None,1.115727,,0,3,3,0,3,3,9,0.244393,0.262439,0
16699,CheKueraimaNY,,None,None,0.254871,,0,1,1,0,1,1,10,0.173096,0.179451,0
16700,1990Lobi,,None,None,3.138298,,1,3,4,1,5,6,9,0.216333,0.230395,8.540919
16701,m_villasa,,None,None,2.875,,0,1,1,0,1,1,1,1,1,0
16702,anduarte30,,None,None,1.061224,,0,1,1,0,1,1,10,0.205027,0.21566,0
16703,77danielnarvaez,,None,None,1.391304,,1,2,3,1,2,3,10,0.191483,0.201644,4348
16704,PaulinaVal100,,None,None,0.050101,,5,0,5,5,0,5,0,0,0,0
16705,Carlito25Baz,,None,None,7.15,,12,23,35,16,33,49,8,0.269431,0.296146,111902.4439
16706,OliviaM15587036,,None,None,1,,0,1,1,0,2,2,10,0.200544,0.211058,0
16707,fsolerpy,,None,None,3.088235,,1,2,3,1,2,3,10,0.21939,0.234416,0.327252
16708,JuanMan03911382,,None,None,4.83871,,0,1,1,0,1,1,9,0.243695,0.261159,0
16709,w_rastelli,,None,None,1.196078,,0,1,1,0,1,1,9,0.221205,0.236557,0
16710,lettyroble,,None,None,1.836957,,5,3,8,5,3,8,9,0.247706,0.266349,398.861803
16711,MAX_086,,None,None,9.8,,0,1,1,0,1,1,10,0.205027,0.21566,0
16712,lizjarmi,,None,None,0.881437,,0,1,1,0,1,1,1,1,1,0
16713,Recaldismo,,None,None,6.621622,,1,2,3,1,2,3,10,0.205678,0.219322,2.328821
16714,sandyyjg,,None,None,2.130612,,0,1,1,0,1,1,1,1,1,0
16715,rauluraghi,,None,None,2.970874,,0,2,2,0,2,2,10,0.18477,0.194521,0
16716,thepolitician90,,None,None,2.905183,,0,1,1,0,1,1,1,1,1,0
16717,Roamparaguay1,,None,None,2.666667,,0,2,2,0,2,2,9,0.243722,0.264854,0
16718,sduartepy,,None,None,1.72,,0,1,1,0,1,1,10,0.218646,0.233216,0
16719,dieguitoolmedo,,None,None,2.002398,,3,4,7,3,4,7,9,0.255947,0.277457,4372.886538
16720,Mc1998Alex,,None,None,2.168675,,1,0,1,1,0,1,0,0,0,0
16721,josediazbenza,,anr,anr,8.5,,0,1,1,0,2,2,11,0.169334,0.175725,0
16722,lilianafaingold,,plra,plra,1.377091,,0,1,1,0,1,1,11,0.175492,0.182459,0
16723,Josimar_GaVa,,None,None,3.623377,,0,1,1,0,1,1,2,0.6,0.666667,0
16724,prietojennyfer,,None,None,0.38698,,0,1,1,0,1,1,10,0.196298,0.205217,0
16725,cocopaciello,,None,None,4.208696,,0,5,5,0,5,5,9,0.26326,0.28693,0
16726,Alirotelasosa,,None,None,1.407143,,0,1,1,0,1,1,10,0.199908,0.210691,0
16727,CarrerasYAAZ,,None,None,0.897213,,0,1,1,0,1,1,1,1,1,0
16728,Rosaura_93,,None,None,1.106833,,0,0,0,0,0,0,0,0,0,0
16729,incontenible,,None,None,0.581761,,0,1,1,0,1,1,1,1,1,0
16730,MarisLlorens,,None,None,0.074569,,1,1,2,1,1,2,10,0.198984,0.20847,0
16731,mendosangabo,,None,None,5.732143,,0,6,6,0,7,7,9,0.259582,0.28251,0
16732,SOAZINHA,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
16733,BlasGomezRodas,,anr,anr,6.419355,,0,1,1,0,1,1,11,0.169334,0.175725,0
16734,reichait,,None,None,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
16735,graciela_chena,,None,None,8.545455,,1,1,2,1,1,2,9,0.22282,0.234551,0
16736,AnamaSanabria,,None,None,3.84507,,0,1,1,0,1,1,10,0.207127,0.219616,0
16737,silvioirala2,,None,None,10.346939,,0,2,2,0,2,2,9,0.228818,0.243573,0
16738,jboltes,,None,None,1.202381,,0,1,1,0,1,1,10,0.206723,0.218502,0
16739,jorge_jimenez93,,None,None,1.2,,0,1,1,0,1,1,10,0.224622,0.240474,0
16740,danlarroza,,None,None,8.333333,,0,5,5,0,6,6,9,0.252629,0.272863,0
16741,LauraDiasSep,,anr,anr,14.933333,,5,16,21,5,19,24,10,0.245205,0.262108,119191.033002
16742,Fiomigliore,,None,None,0.008652,,0,1,1,0,1,1,10,0.224622,0.240474,0
16743,javbolis,,None,None,3.245455,,0,1,1,0,1,1,1,1,1,0
16744,RaczZUjAKaD18gv,,anr,anr,2.5,,10,14,24,11,18,29,9,0.243366,0.259674,2218.893585
16745,RamnLezcano6,,plra,plra,127.5,,0,2,2,0,4,4,10,0.214012,0.227246,0
16746,nifflerr,,None,None,1.179305,,0,1,1,0,1,1,10,0.208367,0.219406,0
16747,pomberogonzalez,,plra,plra,0,,0,1,1,0,1,1,10,0.212793,0.225462,0
16748,sofiacespedesh,,None,None,4.87218,,0,6,6,0,6,6,9,0.243286,0.260288,0
16749,luiscaceresolan,,None,None,3.790598,,0,1,1,0,1,1,11,0.173639,0.181241,0
